track name=ClinGenClass type=bedDetail description="ClinGen Gene-Disease Classification" visibility=3 group=phenDis url="https://search.clinicalgenome.org/kb/gene-validity/$$" itemRgb=On 
browser pack ncbiRefSeqCurated
#chrom	chromStart	chromEnd	name	score	strand	thickStart	thickEnd	rgbID	ID	Description
chr7	152343586	152373250	Familial Ovarian Cancer	1000	.	152343586	152373250	0,0,0	8707	XRCC2 Gene-Disease Classification with Familial Ovarian Cancer - No Reported Evidence
chr8	6264112	6501140	Familial Ovarian Cancer	1000	.	6264112	6501140	0,0,0	8525	MCPH1 Gene-Disease Classification with Familial Ovarian Cancer - No Reported Evidence
chr8	6264112	6501140	Hereditary Breast Carcinoma	1000	.	6264112	6501140	153,153,255	8524	MCPH1 Gene-Disease Classification with Hereditary Breast Carcinoma - Limited
chr8	18384812	18871196	Antecubital Pterygium Syndrome	1000	.	18384812	18871196	153,153,255	4845	PSD3 Gene-Disease Classification with Antecubital Pterygium Syndrome - Limited
chr8	30890777	31031277	Werner Syndrome	1000	.	30890777	31031277	0,0,102	d9c04f29-bc94-40c5-95d7-d25d21cd387f--2018-10-09T17:00:00	WRN Gene-Disease Classification with Werner Syndrome - Definitive
chr8	49830238	49833999	Waardenburg Syndrome	1000	.	49830238	49833999	153,153,255	9c01d8d8-40a4-4b11-ad9c-8283bb937c55--2018-08-23T14:32:04	SNAI2 Gene-Disease Classification with Waardenburg Syndrome - Limited
chr8	56980738	56987140	Hereditary Nonpolyposis Colon Cancer	1000	.	56980738	56987140	153,153,255	8436	RPS20 Gene-Disease Classification with Hereditary Nonpolyposis Colon Cancer - Limited
chr8	61591323	61780586	Charge Syndrome	1000	.	61591323	61780586	0,0,102	26ae5799-567b-431b-b981-3bc2f8635802--2018-08-22T20:16:33	CHD7 Gene-Disease Classification with Charge Syndrome - Definitive
chr8	72109667	72268979	Branchio-Oto-Renal Syndrome	1000	.	72109667	72268979	0,0,102	dca41ef6-ee63-4b1f-93d3-8b114dafcc58--2018-08-30T14:48:02	EYA1 Gene-Disease Classification with Branchio-Oto-Renal Syndrome - Definitive
chr8	90945563	90996899	Hereditary Breast Carcinoma	1000	.	90945563	90996899	153,153,255	9906	NBN Gene-Disease Classification with Hereditary Breast Carcinoma - Limited
chr8	90945563	90996899	Nijmegen Breakage Syndrome	1000	.	90945563	90996899	0,0,102	de6fa1fe-a86e-4f0d-8da8-7690debe9aec--2019-08-14T19:31:32	NBN Gene-Disease Classification with Nijmegen Breakage Syndrome - Definitive
chr8	100025493	100889814	Cohen Syndrome	1000	.	100025493	100889814	0,0,102	ccfc68bc-9f00-4565-b2c7-70ad9f8e2002--2018-11-13T15:34:57	VPS13B Gene-Disease Classification with Cohen Syndrome - Definitive
chr8	102504667	102681952	Nonsyndromic Genetic Deafness	1000	.	102504667	102681952	0,0,204	a2ca9952-b611-4e6f-bbf8-aa5175248d01--2018-01-16T17:00:00	GRHL2 Gene-Disease Classification with Nonsyndromic Genetic Deafness - Strong
chr8	103661004	103667983	Hypertrophic Cardiomyopathy	1000	.	103661004	103667983	153,153,255	524bb91c-07d4-4f65-bdc0-fc568a5930c8--2017-08-01T16:00:00	KLF10 Gene-Disease Classification with Hypertrophic Cardiomyopathy - Limited
chr8	117858172	117887105	Cornelia De Lange Syndrome	1000	.	117858172	117887105	0,0,102	30ad5023-6c68-42ab-b8ea-a601a134eaf6--2020-01-08T17:00:00	RAD21 Gene-Disease Classification with Cornelia De Lange Syndrome - Definitive
chr8	118811601	119124058	Exostoses, Multiple, Type 1	1000	.	118811601	119124058	0,0,102	0ced1387-c0a8-4f03-bd70-1595cb7683fd--2018-06-04T19:20:29	EXT1 Gene-Disease Classification with Exostoses, Multiple, Type 1 - Definitive
chr8	145582275	145584948	Brown-Vialetto-Van Laere Syndrome 2	1000	.	145582275	145584948	0,0,102	5a500078-4cd5-49db-b22e-c5628ee07304--2018-07-09T16:00:00	SLC52A2 Gene-Disease Classification with Brown-Vialetto-Van Laere Syndrome 2 - Definitive
chr8	145736666	145743210	Rothmund-Thomson Syndrome	1000	.	145736666	145743210	0,0,102	dbf00cfa-ac36-4eb0-94c4-69b05014e0f6--2018-10-11T17:00:00	RECQL4 Gene-Disease Classification with Rothmund-Thomson Syndrome - Definitive
chr9	4490426	4587469	Dicarboxylic Aminoaciduria	1000	.	4490426	4587469	153,153,255	fd6cc720-f37b-4abf-a887-8701ac805343--2019-10-11T16:00:00	SLC1A1 Gene-Disease Classification with Dicarboxylic Aminoaciduria - Limited
chr9	6532463	6645692	Glycine Encephalopathy	1000	.	6532463	6645692	0,0,102	14d991f3-25f3-40c9-aacd-c1a008d9eaea--2018-12-12T17:00:00	GLDC Gene-Disease Classification with Glycine Encephalopathy - Definitive
chr9	21967750	21975132	Melanoma-Pancreatic Cancer Syndrome	1000	.	21967750	21975132	0,0,102	0c0d2fc0-12b2-4855-b537-60394d0987dd--2019-08-14T19:45:47	CDKN2A Gene-Disease Classification with Melanoma-Pancreatic Cancer Syndrome - Definitive
chr9	21967750	21994490	Melanoma-Pancreatic Cancer Syndrome	1000	.	21967750	21994490	0,0,102	0c0d2fc0-12b2-4855-b537-60394d0987dd--2019-08-14T19:45:47	CDKN2A Gene-Disease Classification with Melanoma-Pancreatic Cancer Syndrome - Definitive
chr9	35073834	35080013	Fanconi Anemia Complementation Group G	1000	.	35073834	35080013	0,0,102	1913bd10-1355-4067-93b6-9068924d77df--2019-04-19T16:00:00	FANCG Gene-Disease Classification with Fanconi Anemia Complementation Group G - Definitive
chr9	71650478	71693993	Friedreich Ataxia	1000	.	71650478	71693993	0,0,102	10058	FXN Gene-Disease Classification with Friedreich Ataxia - Definitive
chr9	71820077	71870124	Nonsyndromic Genetic Deafness	1000	.	71820077	71870124	153,153,255	bb5c5be5-918d-4ba5-b4ad-e243119a7e6a--2017-12-19T17:00:00	TJP2 Gene-Disease Classification with Nonsyndromic Genetic Deafness - Limited
chr9	75136716	75451267	Autosomal Recessive Nonsyndromic Deafness 7	1000	.	75136716	75451267	0,0,102	5658	TMC1 Gene-Disease Classification with Autosomal Recessive Nonsyndromic Deafness 7 - Definitive
chr9	75136716	75451267	Nonsyndromic Genetic Deafness	1000	.	75136716	75451267	0,0,102	966d2fa1-5245-420d-9bf0-4a36aab29d74--2018-06-22T16:00:00	TMC1 Gene-Disease Classification with Nonsyndromic Genetic Deafness - Definitive
chr9	80850990	80881983	Cone-Rod Dystrophy And Hearing Loss; Crdhl	1000	.	80850990	80881983	0,0,204	8149	CEP78 Gene-Disease Classification with Cone-Rod Dystrophy And Hearing Loss; Crdhl - Strong
chr9	80912058	80945009	Neurometabolic Disorder Due To Serine Deficiency	1000	.	80912058	80945009	51,51,255	ca702099-7dc9-4434-b661-a6f9b8c72d5c--2019-05-24T16:00:00	PSAT1 Gene-Disease Classification with Neurometabolic Disorder Due To Serine Deficiency - Moderate
chr9	86582997	86595184	Neurodevelopmental Disorder-Craniofacial Dysmorphism-Cardiac Defect-Hip Dysplasia Syndrome	1000	.	86582997	86595184	51,51,255	5456	HNRNPK Gene-Disease Classification with Neurodevelopmental Disorder-Craniofacial Dysmorphism-Cardiac Defect-Hip Dysplasia Syndrome - Moderate
chr9	93976096	94124206	3-Methylglutaconic Aciduria Type 1	1000	.	93976096	94124206	0,0,102	681f6747-37ce-498e-8bb1-eddd55a90e2c--2019-03-08T17:00:00	AUH Gene-Disease Classification with 3-Methylglutaconic Aciduria Type 1 - Definitive
chr9	97861335	98079991	Fanconi Anemia Complementation Group C	1000	.	97861335	98079991	0,0,102	cf4881c3-15b3-4e10-bd24-2da80433863b--2019-04-19T16:00:00	FANCC Gene-Disease Classification with Fanconi Anemia Complementation Group C - Definitive
chr9	98205263	98270831	Nevoid Basal Cell Carcinoma Syndrome	1000	.	98205263	98270831	0,0,102	2a3f55f5-e39b-4571-a41f-e46ddb8e298d--2018-06-04T19:56:07	PTCH1 Gene-Disease Classification with Nevoid Basal Cell Carcinoma Syndrome - Definitive
chr9	100437190	100459691	Xeroderma Pigmentosum Group A	1000	.	100437190	100459691	0,0,102	5cd298eb-1e1a-4283-851e-2dd24059ba22--2018-11-02T21:36:51	XPA Gene-Disease Classification with Xeroderma Pigmentosum Group A - Definitive
chr9	101569980	101612363	Colorectal Cancer, Susceptibility To, 1	1000	.	101569980	101612363	153,153,255	8435	GALNT12 Gene-Disease Classification with Colorectal Cancer, Susceptibility To, 1 - Limited
chr9	101867411	101916473	Familial Thoracic Aortic Aneurysm And Aortic Dissection	1000	.	101867411	101916473	0,0,102	8255	TGFBR1 Gene-Disease Classification with Familial Thoracic Aortic Aneurysm And Aortic Dissection - Definitive
chr9	101867411	101916473	Loeys-Dietz Syndrome	1000	.	101867411	101916473	0,0,102	8a546ce2-432c-4c8a-90e5-97293d7938be--2019-03-27T16:00:00	TGFBR1 Gene-Disease Classification with Loeys-Dietz Syndrome - Definitive
chr9	101867411	101916473	Multiple Self-Healing Squamous Epithelioma	1000	.	101867411	101916473	0,0,102	570947a0-3e45-419c-bc22-0fdc60ca6009--2019-12-20T21:25:50	TGFBR1 Gene-Disease Classification with Multiple Self-Healing Squamous Epithelioma - Definitive
chr9	117164359	117267736	Nonsyndromic Genetic Deafness	1000	.	117164359	117267736	51,51,255	3188ec93-954a-4daa-b99d-7c5fccad8e1a--2018-12-26T17:00:00	WHRN Gene-Disease Classification with Nonsyndromic Genetic Deafness - Moderate
chr9	117164359	117267736	Usher Syndrome Type 2	1000	.	117164359	117267736	0,0,102	8151	WHRN Gene-Disease Classification with Usher Syndrome Type 2 - Definitive
chr9	117781853	117880536	Nonsyndromic Genetic Deafness	1000	.	117781853	117880536	153,153,255	fce4988a-fb20-4f95-b73a-799c47b67e3b--2018-03-20T16:00:00	TNC Gene-Disease Classification with Nonsyndromic Genetic Deafness - Limited
chr9	130374485	130454995	Infantile Epilepsy Syndrome	1000	.	130374485	130454995	0,0,102	a8d21800-652f-431b-a5d8-4208d4e91d46--2018-06-01T18:09:54	STXBP1 Gene-Disease Classification with Infantile Epilepsy Syndrome - Definitive
chr9	130577290	130617052	Generalized Juvenile Polyposis/Juvenile Polyposis Coli	1000	.	130577290	130617052	153,153,255	9859	ENG Gene-Disease Classification with Generalized Juvenile Polyposis/Juvenile Polyposis Coli - Limited
chr9	130577290	130579336	Generalized Juvenile Polyposis/Juvenile Polyposis Coli	1000	.	130577290	130579336	153,153,255	9859	ENG Gene-Disease Classification with Generalized Juvenile Polyposis/Juvenile Polyposis Coli - Limited
chr9	130577290	130617052	Hereditary Hemorrhagic Telangiectasia	1000	.	130577290	130617052	0,0,102	d4d13b4a-f97b-45d0-9b82-07bcb6685a0a--2019-08-28T16:00:00	ENG Gene-Disease Classification with Hereditary Hemorrhagic Telangiectasia - Definitive
chr9	130577290	130579336	Hereditary Hemorrhagic Telangiectasia	1000	.	130577290	130579336	0,0,102	d4d13b4a-f97b-45d0-9b82-07bcb6685a0a--2019-08-28T16:00:00	ENG Gene-Disease Classification with Hereditary Hemorrhagic Telangiectasia - Definitive
chr9	130965662	131017527	Early Infantile Epileptic Encephalopathy	1000	.	130965662	131017527	0,0,102	8492	DNM1 Gene-Disease Classification with Early Infantile Epileptic Encephalopathy - Definitive
chr9	131314836	131395944	Undetermined Early-Onset Epileptic Encephalopathy	1000	.	131314836	131395944	0,0,102	6737ac52-8177-4be1-95fe-92ddecbf5636--2019-01-17T17:24:27	SPTAN1 Gene-Disease Classification with Undetermined Early-Onset Epileptic Encephalopathy - Definitive
chr9	133320093	133376661	Citrullinemia Type I	1000	.	133320093	133376661	0,0,102	5dc5ef32-81ca-478e-be42-436da3416e4d--2018-12-27T17:00:00	ASS1 Gene-Disease Classification with Citrullinemia Type I - Definitive
chr9	135766734	135820020	Tuberous Sclerosis 1	1000	.	135766734	135820020	0,0,102	8750	TSC1 Gene-Disease Classification with Tuberous Sclerosis 1 - Definitive
chr9	135766734	135820020	Tuberous Sclerosis	1000	.	135766734	135820020	0,0,102	61b07bb0-1385-4344-8b6c-571f6a271000--2019-01-23T17:00:00	TSC1 Gene-Disease Classification with Tuberous Sclerosis - Definitive
chr9	135853893	135867084	Platelet-Type Bleeding Disorder 17	1000	.	135853893	135867084	0,0,102	62841ea9-5bd8-4250-ab41-31d7cf82d2e3--2019-11-27T17:00:00	GFI1B Gene-Disease Classification with Platelet-Type Bleeding Disorder 17 - Definitive
chr9	136218665	136223361	Leigh Syndrome	1000	.	136218665	136223361	0,0,102	2ed17d9b-e746-4f1f-9c39-26f46bb2eadc--2019-04-08T16:03:38	SURF1 Gene-Disease Classification with Leigh Syndrome - Definitive
chr9	136528683	136603479	Sarcosinemia	1000	.	136528683	136603479	153,153,255	2b994b6f-f296-45af-9d52-c1d0b211ef74--2019-06-28T16:00:00	SARDH Gene-Disease Classification with Sarcosinemia - Limited
chr9	138594030	138684993	Malignant Migrating Partial Seizures Of Infancy	1000	.	138594030	138684993	0,0,102	10053	KCNT1 Gene-Disease Classification with Malignant Migrating Partial Seizures Of Infancy - Definitive
chr9	139388895	139440238	Familial Thoracic Aortic Aneurysm And Aortic Dissection	1000	.	139388895	139440238	153,153,255	8269	NOTCH1 Gene-Disease Classification with Familial Thoracic Aortic Aneurysm And Aortic Dissection - Limited
chr9	140033608	140063214	Complex Neurodevelopmental Disorder	1000	.	140033608	140063214	0,0,102	b98e5df5-8f39-4fd6-9715-bb8da7dc1806--2018-11-20T05:00:00	GRIN1 Gene-Disease Classification with Complex Neurodevelopmental Disorder - Definitive
chr9	140033608	140063214	Complex Neurodevelopmental Disorder	1000	.	140033608	140063214	51,51,255	22693f82-fde1-4123-9cfb-6ec27e0c1ac6--2019-03-07T17:00:00	GRIN1 Gene-Disease Classification with Complex Neurodevelopmental Disorder - Moderate
chr9	140086068	140095163	Nonsyndromic Genetic Deafness	1000	.	140086068	140095163	0,0,102	a4dce399-9aeb-452e-a917-3603eb09d11f--2017-09-12T04:00:00	TPRN Gene-Disease Classification with Nonsyndromic Genetic Deafness - Definitive
chr9	140135710	140138159	Leber Congenital Amaurosis With Early-Onset Deafness	1000	.	140135710	140138159	51,51,255	3b80d55d-0060-4b1c-849b-648011337400--2018-06-26T16:00:00	TUBB4B Gene-Disease Classification with Leber Congenital Amaurosis With Early-Onset Deafness - Moderate
chr9	140513443	140730578	Kleefstra Syndrome	1000	.	140513443	140730578	0,0,102	db91a861-6a88-4848-b6d5-4772bdef52ff--2018-06-07T18:31:28	EHMT1 Gene-Disease Classification with Kleefstra Syndrome - Definitive
chr10	8096666	8117164	Hypoparathyroidism-Deafness-Renal Disease Syndrome	1000	.	8096666	8117164	0,0,102	afb6e0d5-81a5-439a-a498-9edc8505a367--2019-06-18T16:00:00	GATA3 Gene-Disease Classification with Hypoparathyroidism-Deafness-Renal Disease Syndrome - Definitive
chr10	18429605	18830688	Hypertrophic Cardiomyopathy	1000	.	18429605	18830688	0,0,0	10044	CACNB2 Gene-Disease Classification with Hypertrophic Cardiomyopathy - No Reported Evidence
chr10	18429605	18830688	Brugada Syndrome 1	1000	.	18429605	18830688	255,153,51	10148	CACNB2 Gene-Disease Classification with Brugada Syndrome 1 - Disputed
chr10	26223001	26501465	Nonsyndromic Genetic Deafness	1000	.	26223001	26501465	0,0,204	a8fa3d7b-73a2-43a3-8f13-7dac3fd27737--2017-11-15T17:00:00	MYO3A Gene-Disease Classification with Nonsyndromic Genetic Deafness - Strong
chr10	27293044	27389427	Thrombocytopenia 2	1000	.	27293044	27389427	0,0,102	e86bee2b-8353-48c2-8ea3-a6b2b26cdb2f--2019-09-25T16:00:00	ANKRD26 Gene-Disease Classification with Thrombocytopenia 2 - Definitive
chr10	43572516	43625797	Hereditary Pheochromocytoma-Paraganglioma	1000	.	43572516	43625797	0,0,102	8352	RET Gene-Disease Classification with Hereditary Pheochromocytoma-Paraganglioma - Definitive
chr10	52834233	54058110	Familial Thoracic Aortic Aneurysm And Aortic Dissection	1000	.	52834233	54058110	0,0,204	8259	PRKG1 Gene-Disease Classification with Familial Thoracic Aortic Aneurysm And Aortic Dissection - Strong
chr10	55580859	56561051	Usher Syndrome Type 1	1000	.	55580859	56561051	0,0,102	5657	PCDH15 Gene-Disease Classification with Usher Syndrome Type 1 - Definitive
chr10	55580859	56561051	Nonsyndromic Genetic Deafness	1000	.	55580859	56561051	153,153,255	48910592-40d6-4eb7-a53c-4b0883070287--2018-06-19T04:00:00	PCDH15 Gene-Disease Classification with Nonsyndromic Genetic Deafness - Limited
chr10	69865873	69971773	Hypertrophic Cardiomyopathy	1000	.	69865873	69971773	153,153,255	10048	MYPN Gene-Disease Classification with Hypertrophic Cardiomyopathy - Limited
chr10	73156690	73575704	Usher Syndrome Type 1	1000	.	73156690	73575704	0,0,102	5610	CDH23 Gene-Disease Classification with Usher Syndrome Type 1 - Definitive
chr10	73156690	73575704	Nonsyndromic Genetic Deafness	1000	.	73156690	73575704	0,0,102	f5799772-f233-4004-99a8-e6a0dddf0e8b--2018-05-22T04:00:00	CDH23 Gene-Disease Classification with Nonsyndromic Genetic Deafness - Definitive
chr10	75757871	75879914	Hypertrophic Cardiomyopathy	1000	.	75757871	75879914	153,153,255	8762	VCL Gene-Disease Classification with Hypertrophic Cardiomyopathy - Limited
chr10	76586170	76792380	Rasopathy	1000	.	76586170	76792380	255,153,51	fb3c40d8-3aea-45bf-949e-c3ba7d96a6b4--2019-02-04T17:00:00	KAT6B Gene-Disease Classification with Rasopathy - Disputed
chr10	79793517	79816571	Diamond-Blackfan Anemia	1000	.	79793517	79816571	0,0,102	3206	RPS24 Gene-Disease Classification with Diamond-Blackfan Anemia - Definitive
chr10	82031575	82049434	Brain Demyelination Due To Methionine Adenosyltransferase Deficiency	1000	.	82031575	82049434	0,0,102	35cff382-98fe-4103-8edc-101f0c565a9e--2019-09-13T12:57:23	MAT1A Gene-Disease Classification with Brain Demyelination Due To Methionine Adenosyltransferase Deficiency - Definitive
chr10	88516395	88684945	Generalized Juvenile Polyposis/Juvenile Polyposis Coli	1000	.	88516395	88684945	0,0,102	10029	BMPR1A Gene-Disease Classification with Generalized Juvenile Polyposis/Juvenile Polyposis Coli - Definitive
chr10	89623194	89728532	Pten Hamartoma Tumor Syndrome	1000	.	89623194	89728532	0,0,102	9990	PTEN Gene-Disease Classification with Pten Hamartoma Tumor Syndrome - Definitive
chr10	90694830	90712580	Familial Thoracic Aortic Aneurysm And Aortic Dissection	1000	.	90694830	90712580	0,0,102	8249	ACTA2 Gene-Disease Classification with Familial Thoracic Aortic Aneurysm And Aortic Dissection - Definitive
chr10	92671856	92681032	Hypertrophic Cardiomyopathy	1000	.	92671856	92681032	153,153,255	10043	ANKRD1 Gene-Disease Classification with Hypertrophic Cardiomyopathy - Limited
chr10	100175954	100206704	Hermansky-Pudlak Syndrome 1	1000	.	100175954	100206704	0,0,102	f6d44a89-527f-4864-a1e1-dcd0a17000ca--2019-07-22T14:28:42	HPS1 Gene-Disease Classification with Hermansky-Pudlak Syndrome 1 - Definitive
chr10	101468504	101492423	Leigh Syndrome	1000	.	101468504	101492423	153,153,255	b5c8d1e1-24d0-4b88-8c04-023197db14f3--2019-05-20T18:33:21	COX15 Gene-Disease Classification with Leigh Syndrome - Limited
chr10	102767439	102790914	Autosomal Recessive Nonsyndromic Deafness	1000	.	102767439	102790914	0,0,102	8406	PDZD7 Gene-Disease Classification with Autosomal Recessive Nonsyndromic Deafness - Definitive
chr10	104263718	104393214	Medulloblastoma	1000	.	104263718	104393214	0,0,102	1408d8b1-015c-48b3-a28e-d99b5545fce8--2018-10-11T18:42:15	SUFU Gene-Disease Classification with Medulloblastoma - Definitive
chr10	112679300	112773425	Noonan Syndrome	1000	.	112679300	112773425	255,153,51	185c93c8-e875-46a2-83af-a8575b19a228--2018-05-31T21:23:18	SHOC2 Gene-Disease Classification with Noonan Syndrome - Disputed
chr10	112679300	112773425	Noonan Syndrome With Multiple Lentigines	1000	.	112679300	112773425	0,0,0	105b3f7f-931c-4b20-a0a5-17dca19aeceb--2018-06-01T17:07:04	SHOC2 Gene-Disease Classification with Noonan Syndrome With Multiple Lentigines - No Reported Evidence
chr10	112679300	112773425	Costello Syndrome	1000	.	112679300	112773425	255,153,51	a7035ea3-d556-4aa4-b525-5ed6c02866df--2018-07-24T18:41:14	SHOC2 Gene-Disease Classification with Costello Syndrome - Disputed
chr10	112679300	112773425	Cardiofaciocutaneous Syndrome	1000	.	112679300	112773425	255,153,51	fd8e5069-4023-4763-9b41-03350b03ee7f--2018-06-01T12:59:52	SHOC2 Gene-Disease Classification with Cardiofaciocutaneous Syndrome - Disputed
